ID,site,ALS,P1,P2,P3,T1,T2,T3,GR1,GR2,GR3,PM2.5_1,PM2.5_2,PM2.5_3,PM2.5_4,CO2_1,CO2_2,CO2_3,pop1,pop2,pop3,GDP1,GDP2,GDP3,area1,area2,area3,light,income,name,name1,name2,GCPNT_LAT,GCPNT_LON,CTR_MN_NM,GRGN_L1
1961,1,310.5889292,1022.750015,1041.225037,1017.925003,27.88306189,27.71058035,27.5306654,0.401079861,0.437665189,0.325657279,36.8675,33.366,30.95,25.795,116.4980168,39.71956158,29.49933667,58311.68103,43055.37439,34969.05551,83774960,43520024,34169568,0.565784991,0.50505501,0.387281001,2.693889533,1,Gaoua,,,10.32920475,-3.177010809,Burkina Faso,Africa
1962,1,304.8393941,772.6500092,633.3000183,667.4750137,29.12089539,29.01122618,28.91705465,0.319098966,0.279232652,0.24997074,38.46875,36.8635,34.2735,25.4875,111.5050902,46.18622146,39.44110195,68455.2085,59665.02222,53931.16736,26153838,19752228,15508382,0.598774016,0.591856003,0.461155951,1.291626751,1,Tougan,,,13.07277593,-3.067599457,Burkina Faso,Africa
1963,1,361.3421741,319.7000046,295.2000122,328.3750076,18.72668219,18.59946918,18.38652515,0.288742147,0.343995262,0.243358563,20.81775,15.68964,18.18674,16.35926,3987.870869,3998.059337,3503.467318,105538.5854,85085.72302,70327.41589,183708208,87370864,82103456,3.809910059,3.659640312,3.237556219,29.75199181,2,Guercif,,,34.23384992,-3.345685645,Morocco,Africa
1964,1,314.0121297,1035.000031,1049.325027,1095.575012,27.87681198,27.68181944,27.5703001,0.369717576,0.375357623,0.312005026,35.79245,32.99756,32.12364,27.59394,147.4976295,83.08407081,50.11107786,54629.87988,48709.85742,40781.99316,22089192,27098804,29308424,0.996668994,0.985984087,0.913904011,11.58590689,2,Bouna,,,9.270239893,-2.996590176,C?te d'Ivoire,Africa
1965,1,268.3486501,216.9250031,179.1250038,162.5500031,29.49997091,29.3881669,29.33899736,0.197912713,0.189180358,0.12821319,57.7022,56.21706,47.1553,43.8256,65.65060742,22.35047275,19.13813617,74510.54407,36621.65051,23245.77496,81451952,18028120,15754604,4.202837944,4.072381496,3.787313938,3.852534837,1,Timbuktu,,,16.77203805,-3.005089461,Mali,Africa
1966,1,271.2898115,1131.075027,1218.825012,1260.650024,27.00946569,26.8360796,26.79065657,0.442398253,0.446862567,0.354414036,35.90115,33.67766,28.30658,27.95014,1053.860963,444.6702495,155.9219912,76844.33545,50514.01709,28551.96295,107029232,44559468,37636220,5.426581383,5.141757011,2.692091942,1.924631233,2,Dormaa Ahenkro,,,7.274894776,-2.877551626,Ghana,Africa
1967,1,334.0305506,818.5500031,676.1250305,697.5250092,28.86413336,28.70909739,28.50316143,0.317255251,0.296354339,0.299585668,44.36665,39.405,37.14166,28.11556,135.6631284,54.87728721,46.2834586,80622.53223,71203.42651,63277.97095,16019606,12626522,9913663,0.846655011,0.608536959,0.377650976,1.321329862,1,Yako,,,12.96249895,-2.260782361,Burkina Faso,Africa
1968,1,281.1849301,1106.02504,1157.799988,1234.475006,27.20295429,26.99008656,26.99475479,0.430721278,0.453230737,0.326332158,38.0204,32.95458,30.15928,29.26714,277.310607,147.5511073,67.5367865,50278.35559,45426.74719,38747.17078,52695280,63343168,53501480,5.243053913,4.863049984,3.364347458,3.414263239,2,Wenchi,,,7.738143353,-2.107192804,Ghana,Africa
1969,1,309.8680596,989.7750092,956.0750275,913.3000031,28.32575607,28.15020227,27.98482513,0.439766401,0.431173044,0.347894745,41.05215,36.2848,33.45348,29.36132,223.7184981,93.92665322,39.85995763,64105.28064,40250.46838,30578.90964,221106240,69953680,59084900,0.66929704,0.638699055,0.447024941,1.851293496,2,Jirapa,,,10.5373426,-2.70009826,Ghana,Africa
1970,1,43.46190516,318.0000076,321.4250031,361.5250092,18.41523409,18.26974487,18.14784479,0.266715188,0.325011608,0.172503656,22.8013,18.73994,20.24576,18.79182,22106.30821,23949.28374,21770.47176,220406.4888,193228.6266,170599.5678,808691776,522553984,423060768,17.7742424,17.25428772,16.28238487,35.86925105,2,Nador,,,35.16274088,-2.948156918,Morocco,Africa
1971,1,32.64064326,318.0000076,321.4250031,361.5250092,18.41523409,18.26974487,18.14784479,0.249615189,0.278987585,0.13500808,22.69585,18.88496,20.34446,19.16248,30081.47016,39155.25454,30624.99227,126133.4856,104346.121,92426.4825,1728531072,1314797824,970231872,12.574296,12.39072418,11.83154392,71.38082889,2,Melilla,,,35.27973925,-2.945593329,Morocco,Africa
1972,1,164.2188565,304.7000008,277.8499985,309.900013,16.71179104,16.59183741,16.43345428,0.229153003,0.253060395,0,23.9259,19.97928,22.23728,20.21958,6831.332337,7630.100941,6968.083573,150118.6405,140062.7127,124064.2616,474655040,360496256,291858464,5.069235802,4.0953269,2.264791727,37.3981873,2,Berkane,,,34.9226077,-2.330409497,Morocco,Africa
1973,1,347.0002665,960.4250336,878.4000092,866.4750214,28.35060215,28.19633675,27.9785285,0.402893248,0.46638911,0.432307113,38.60835,35.07002,31.5719,27.15524,29.28083451,8.30844455,4.534009542,63536.46069,38556.87021,26963.07814,55715544,49133480,38576960,1.033059955,0.938918948,0.431424022,1.186035504,1,Leo,,,11.09865579,-2.098018823,Burkina Faso,Africa
1974,1,780.0256006,121.3250008,72.07500076,148.5250053,21.46600342,21.34097242,20.94006586,0.132487704,0.141132068,0.092945922,26.58865,23.18454,24.74898,22.6105,11930.65695,5812.897657,4170.51,175580.0232,135362.394,104543.215,1086703488,612407744,614073856,16.14956665,15.28877544,13.35217953,42.57544697,3,Bashar,,,31.60143686,-2.22892688,Algeria,Africa
1975,1,404.7524836,1118.325043,1189.025055,1264.425018,26.97694874,26.75098848,26.7878418,0.415732954,0.470977764,0.296751915,36.9457,32.11294,29.46992,28.19514,3887.346143,1994.566837,848.1378004,138333.0868,119562.786,83440.8403,316034400,167289920,141297920,19.89804649,15.32818794,5.705150127,4.222809948,2,Techiman,,,7.580887953,-1.943297391,Ghana,Africa
1976,1,19.24908865,1345.625,1303.750031,1240.274994,27.05909014,26.88372898,26.87549162,0.374261208,0.354202209,0,32.8292,23.99514,22.2041,20.11808,33504.68523,12016.11894,4286.30069,707246.8651,331714.9419,193814.6903,1749363328,479136064,404692352,32.54974747,31.59881592,27.87639809,7.440997643,2,Takoradi [Sekondi-Takoradi],,,4.93346452,-1.749461021,Ghana,Africa
1977,1,306.6429193,849.6500092,713.625,767.7250214,28.77685738,28.60636377,28.37829304,0.266901686,0.269172837,0.27026571,42.8857,37.28414,33.7855,27.07204,105869.2997,22512.71602,6255.488593,2704697.059,1041002.436,536545.9281,3045843968,830032768,651697152,154.2145538,136.5375824,80.77822876,8.421930089,1,Ouagadougou,,,12.36231877,-1.528282384,Burkina Faso,Africa
1978,1,405.9170701,321.0750122,272.1750031,302.2000046,15.64252543,15.55418301,15.40307117,0.256885076,0.261304139,0.121405024,18.8377,16.1242,17.82158,16.63632,12476.0165,6295.845741,4645.509951,88595.79749,74652.09033,60810.22737,695247232,447024512,448240672,7.60342741,6.443110943,4.489940166,24.63217154,3,Maghnia,,,34.84879282,-1.741731294,Algeria,Africa
1979,1,312.1249112,739.3500061,616.8250122,631.3499985,29.09272957,28.94192743,28.7072196,0.349422933,0.323477736,0.360679768,41.4096,37.17832,34.37444,26.53744,120.5722986,41.70946255,27.57683223,65596.17041,49399.04364,35094.78609,14427240,7251904,5693803.5,0.480560958,0.340083987,0.150741011,1.434790313,1,Kongoussi,,,13.32607615,-1.528863253,Burkina Faso,Africa
1980,1,404.8416764,1168.975006,1202.125061,1277.925049,27.3226099,27.07520008,27.15420532,0.455359325,0.492051254,0.348059851,36.1196,31.59,27.30106,25.84352,433.8123221,232.3085857,103.1152034,51205.11658,50374.79419,40552.35168,57933360,30117908,25438460,3.924777031,3.648737907,2.106848001,2.293926207,2,Mampong,,,7.055984094,-1.403911449,Ghana,Africa
1981,1,230.0023288,1168.975006,1202.125061,1277.925049,27.3226099,27.07520008,27.15420532,0.417508168,0.480944427,0.435115876,40.88595,33.81502,30.50626,27.98094,469.9963425,272.2057661,144.2260697,50727.81421,49506.4989,46053.84418,32671866,13769832,11630400,5.227256775,4.230183125,3.390302181,4.022691429,2,Ejura,,,7.383797993,-1.358952421,Ghana,Africa
1982,1,311.2963712,825.1500244,703.5250244,768.6000061,28.94686937,28.75743628,28.51922941,0.371723142,0.411508176,0.403013163,47.57435,42.03028,38.7292,33.19624,102.4607269,43.193503,35.59810406,56380.56885,48697.49426,40126.1261,15521628,9329461,7324989,0.967463017,0.741144955,0.282083005,0.883459657,1,Kombissiri,,,12.06870521,-1.335361604,Burkina Faso,Africa
1983,1,20.44784684,1152.550003,1107.350006,1090.575043,26.98660231,26.78621292,26.80573702,0.371930111,0.397848537,0,36.34125,28.14824,25.96152,24.0531,8409.422385,3602.045467,1459.537821,202391.2384,128318.0415,86843.91013,545016000,201847312,170486080,15.62585735,14.7515831,13.01774406,8.483803187,2,Cape Coast,,,5.123829028,-1.254345842,Ghana,Africa
1984,1,309.592197,770.9250031,640.3750153,701.8000031,29.03008795,28.86049557,28.6258955,0.377292402,0.361818057,0.400882822,45.42915,39.03168,35.79582,28.69374,118.754118,43.07239371,31.08130817,60075.50757,49703.20465,42664.49133,24415668,10916161,8570780,1.084122896,0.81853205,0.47321105,3.076421925,1,Ziniar¨¦,,,12.58921191,-1.297208627,Burkina Faso,Africa
1985,1,173.1682642,993.8250122,948.8750305,1016.224991,29.0982213,28.87161064,28.75333977,0.462115,0.464972862,0.379880601,36.78125,33.27916,30.305,25.34498,138.283816,69.17918933,33.64526712,50450.62598,42067.49011,36535.54669,50550608,0,0,0.442591965,0.385968,0.235535011,1.316476405,2,Sandema,,,10.73351428,-1.289462412,Ghana,Africa
1986,1,154.4154972,1188.150024,1161.225006,1160.875015,27.10282993,26.88621855,26.91155386,0.376882239,0.476626668,0,37.5081,31.6506,26.11354,25.1656,633.9318766,282.7626426,106.7050146,62409.11365,42382.82538,25406.30391,104533264,44782432,37824540,3.624237061,3.340804338,1.804083824,2.149917137,2,Assin Fosu,,,5.694009594,-1.276964023,Ghana,Africa
1987,1,233.9145338,1202.425018,1233.550018,1243.600037,26.82843065,26.57868004,26.65385628,0.436349573,0.488092052,0.265068325,36.2584,33.1497,26.09032,26.13432,625.1915397,305.0516291,132.0091818,56474.37781,45623.39374,30449.5481,54958976,63218064,53395804,4.950554371,3.220256329,1.521729112,4.565613516,2,Konongo,,,6.62380318,-1.211307809,Ghana,Africa
1988,1,227.3914947,321.625,268.0750008,287,18.04972029,17.94728422,17.83318233,0.256342754,0.268750182,0.12430969,16.88725,14.87492,16.48662,15.50774,3750.376658,1921.99208,1364.463203,82890.88232,60505.3772,44973.61951,584989440,356081184,357049888,7.336061955,6.345231533,3.901017666,40.36195403,3,Ain Temouchent,,,35.3059697,-1.133149501,Algeria,Africa
1989,1,131.8015599,1132.27504,1191.375046,1285.625031,27.98174763,27.71616364,27.82443237,0.467243633,0.463183497,0.374179536,40.4831,35.59292,33.17942,30.62146,640.3098605,274.8991386,103.6784017,70559.67285,45126.8811,29488.82492,79095872,37842464,31962840,4.431322098,3.972302914,2.021410942,2.14530902,2,Atebubu,,,7.753022905,-0.988395314,Ghana,Africa
1990,1,127.6900541,1093.824997,1064.449997,1084.500015,27.33451891,27.1239295,27.15165663,0.400397156,0.455921176,0,35.03185,30.31254,25.09456,24.72844,2043.121609,878.0548382,342.884916,98305.48828,62228.41995,39886.96639,276865728,102281792,86390160,6.848037243,6.262007713,4.369729519,3.451969707,2,Akim Oda,,,5.924632072,-0.98005706,Ghana,Africa
1991,1,171.4052741,1050.775024,1095.374985,1210.825043,28.32472229,28.0745759,28.09511662,0.384321039,0.442035486,0.379832907,38.7289,36.34744,34.8815,32.32338,12492.22555,5930.685575,2655.434946,370207.2139,276204.8999,217207.9994,1183935744,509037760,429948000,30.14736748,29.01208687,27.37784767,8.135111887,2,Tamale,,,9.413513096,-0.848137914,Ghana,Africa
1992,1,191.6601877,980.4500427,926.2250214,1024.975021,28.92313004,28.70528078,28.59111309,0.373554256,0.375251802,0.317135394,40.1601,35.96366,32.6609,28.52808,1334.794163,764.4064307,399.3131748,112070.3175,108534.992,101836.1711,259966128,151516256,127975016,5.07407856,4.763459682,3.363311768,6.145923048,2,Bolgatanga,,,10.78762995,-0.856234051,Ghana,Africa
1993,1,314.1309782,686.4750214,573.6750336,646.8500061,29.19531059,29.04692602,28.77088308,0.266299835,0.284276362,0.236690003,56.5521,48.71248,44.8725,35.63666,96.84882518,34.93808828,23.25242313,83514.91699,64267.93079,40853.56995,28099102,16201769,12720754,0.38507098,0.28234598,0.097894005,0,1,Pissila,,,13.1646878,-0.826668109,Burkina Faso,Africa
1994,1,164.4488135,1027.950043,1042.000031,1151.5,28.631423,28.39492273,28.38389444,0.344161201,0.393971566,0.325677858,42.29355,36.05556,33.67518,31.66444,1716.093769,687.354929,273.386296,114812.3013,66515.62408,44080.94705,137175904,46222196,39040608,1.266504169,1.09313798,0.648109019,2.963481411,2,Savelugu,,,9.621459009,-0.82661951,Ghana,Africa
1995,1,172.3795967,1002.525024,988.5500031,1106.525024,28.93259907,28.71541309,28.65001822,0.388522045,0.412063514,0.359873962,40.3037,35.15852,32.72146,28.72942,503.4535222,221.0322586,90.72045693,97615.22925,63544.6626,43136.32416,181426688,93604104,79060736,1.590105057,1.381823063,0.615778983,1.352169199,2,Walewale,,,10.35066089,-0.800389431,Ghana,Africa
1996,1,476.5740656,344.5,280.4000053,295.4000015,17.25540447,17.16405344,17.04495621,0.249541667,0.235091555,0.116429089,18.88975,16.49832,18.0062,17.34544,17865.81774,9139.211841,6823.110549,233718.9979,198036.447,163931.0006,1885238912,1178264576,1181469952,20.76951599,18.66993332,14.34492683,33.88191877,3,Sidi Bel Abbes,,,35.19679962,-0.620310295,Algeria,Africa
1997,1,316.0151266,757.8500366,626.3250122,680.6750031,28.94499731,28.78548384,28.50378323,0.328193806,0.296507078,0,55.59205,43.92818,40.63184,31.33318,105.4992037,47.15651945,39.7649093,59313.97827,62073.63367,54305.00537,58562900,23171208,18192782,0.151432008,0.070091002,0.020652,0.642148249,1,Boulsa,,,12.65627144,-0.567304089,Burkina Faso,Africa
1998,1,1082.458973,245.6000061,150.8250008,271.1750069,16.91761875,16.86222792,16.67743492,0.186326244,0.195929436,0.13806091,24.5282,22.46128,25.58224,23.4471,2036.32241,868.9615063,550.3611258,58656.89941,36181.9231,22993.03857,218940672,86536192,86771616,3.266277075,3.029820919,2.292142868,23.13282503,3,Ain Sefra,,,32.75665318,-0.583192297,Algeria,Africa
1999,1,314.0227813,879.9750214,776.9500275,870.3249969,29.02556801,28.79891443,28.5960784,0.464921236,0.407570557,0.348618491,46.0625,37.61834,32.44668,27.70666,14.14618428,5.653967823,5.217611331,53212.06641,44616.02734,43020.58984,11817326,7408802,5816991.5,0.053675,0.050197002,0.049332999,0.228235364,1,Garango,,,11.79549303,-0.540889384,Burkina Faso,Africa
2000,1,279.7203419,686.4750214,573.6750336,646.8500061,29.19531059,29.04692602,28.77088308,0.310934484,0,0,47,39.44366,35.94728,27.28302,64.06256674,15.74346099,10.45752765,54087.51807,24889.00439,16975.04712,1251429,292247.4375,229456.8906,0.083862998,0.017119002,0.012927,0,1,Tougouri,,,13.31586048,-0.522573478,Burkina Faso,Africa
2001,1,158.4866252,1074.850006,1149.500031,1259.625,28.40611458,28.121243,28.20143604,0.386500215,0.378617988,0.284574786,42.91825,37.80038,37.41194,32.73962,485.8451814,216.5769331,90.77738255,68949.23145,46928.14307,34051.65742,125145384,118929320,100451160,0.932712078,0.782792032,0.48921603,1.688500561,2,Salaga,,,8.547690556,-0.518665024,Ghana,Africa
2002,1,229.0492295,963.9750061,931.3249969,1022.225021,28.76444864,28.54429865,28.48076439,0.444727208,0.423385975,0.396883533,47.02695,38.34874,34.71078,31.8564,296.7812026,157.997055,74.21415486,72142.84607,63648.52878,53519.25043,31584640,59109336,49925456,0.516710043,0.445942014,0.253381014,5.503527021,2,Zebilla,,,10.9349317,-0.4874074,Ghana,Africa
2003,1,41.7989327,978.4000092,943.3000336,1003.850037,27.92685747,27.68887711,27.73365879,0.293612008,0.292266749,0,39.6745,34.0657,29.34582,27.11212,387871.5015,220809.9729,126431.1219,4412617.472,2752349.08,1919747.899,13201531904,4737710080,4001607936,494.8962097,467.8338013,410.8282166,12.91586728,2,Accra,,,5.621085071,-0.215586875,Ghana,Africa
2004,1,200.1188047,1117.274994,1098.500015,1148.899994,26.44412041,26.20886803,26.25727367,0.427001059,0.462261402,0,38.1684,33.51236,26.08646,25.3047,915.0530353,583.7073187,289.4095651,73361.80078,84978.85,72615.98513,139360288,87699752,74073744,4.325440884,2.341519833,1.440046906,2.175954461,2,Suhum,,,6.038626544,-0.451699072,Ghana,Africa
2005,1,102.8494109,366.7000122,288.9749985,293.8500061,18.81385136,18.6924386,18.60018539,0.308224676,0.330197585,0.138167806,16.97865,14.59318,16.6169,16.6889,21241.88254,8833.902546,5900.528321,64104.21863,43037.41571,30298.49805,415803680,213602784,214183904,5.239463806,4.221441269,2.920266151,26.06817748,3,Hassi Bounif,,,35.7108323,-0.483305589,Algeria,Africa
2006,1,314.5478857,805.1750031,691.7500153,751.8250122,28.67004347,28.48131657,28.21882916,0.271573833,0.278507205,0.301013637,41.4155,34.95432,30.41486,24.07676,653.5447009,183.1620862,110.6979151,93960.99585,56248.29869,37500.72301,71266504,29992736,23548678,4.686098099,3.348782063,2.565083981,2.403444799,1,Pouytenga,,,12.2509057,-0.430127965,Burkina Faso,Africa
2007,1,1155.927537,313.2500076,212.6749992,297.5250053,16.42563343,16.35892391,16.22901034,0.158408437,0.165825561,0,22.8534,21.71508,24.36224,21.2429,3483.001667,1659.682249,1177.41546,66585.99243,51800.4469,39509.43225,464560224,241340960,241997552,6.234505177,5.806257248,5.033483982,48.08497067,3,Mecheria,,,33.54590823,-0.274802947,Algeria,Africa
2008,1,241.0587274,919.4750061,850.3250122,952.9000244,28.82172108,28.59014845,28.44894886,0.319522696,0.308085747,0.233645035,39.9825,33.86434,30.36702,25.483,1468.514645,798.3576432,407.3193637,184367.0918,166304.8976,150870.562,178372544,128043312,108149088,2.324919939,2.113404989,1.62686789,5.979926613,2,Bawku,,,11.0592828,-0.243935408,Ghana,Africa
2009,1,272.3517357,516.7999954,447.7750092,481.9500046,29.81804848,29.6412859,29.34592295,0.309797481,0.251588318,0.216696088,45.57305,40.99922,38.88,33.44388,77.0160636,30.88417255,19.51285468,96980.20605,80328.81348,53001.84155,173026.6875,64425.07031,50583.08594,0.110381998,0.063141994,0.050540004,0.884042283,1,Gorom-Gorom,,,14.43991958,-0.232386103,Burkina Faso,Africa
2010,1,187.8228025,1053.500015,1073.400009,1189.250061,28.14894056,27.89751339,27.91183376,0.264664402,0.324516414,0.276481045,41.1761,33.92436,31.79046,28.9,1173.386013,482.0260639,187.2636823,112670.6389,66421.7619,43201.01074,189812832,65079012,54967620,0.47625798,0.394062936,0.271665007,2.061077277,2,Gushiegu,,,9.921026809,-0.219883037,Ghana,Africa
2011,1,267.6920638,661.9750214,553.4500122,614.7500153,29.25691509,29.07095099,28.77442789,0.274466214,0.344951405,0,49.28845,42.37692,37.77382,30.25154,63.75435701,21.98184428,13.62107743,77312.59961,56877.70801,36656.97766,46025952,11465942,9002439,0.346866012,0.121208996,0.010288999,0.508925388,1,Manni,,,13.25933677,-0.211366614,Burkina Faso,Africa
2012,1,80.55830623,366.7000122,288.9749985,293.8500061,18.81385136,18.6924386,18.60018539,0.281618532,0.247059747,0.095908862,15.65555,14.0605,15.28692,15.44444,69005.31268,22219.82599,18860.15226,62635.37427,52524.02148,45415.36877,354467968,237510688,238156864,4.995076656,4.790102959,3.817241192,21.12203373,3,Sig,,,35.52492281,-0.194285822,Algeria,Africa
2013,1,227.6655747,963.9750061,931.3249969,1022.225021,28.76444864,28.54429865,28.48076439,0.393877861,0.41639837,0.34170689,36.16665,32.42562,29.47794,24.19282,595.3833788,321.7835576,157.916441,113097.6644,100065.7765,86176.5531,208440144,132761232,112133984,0.484727025,0.406124979,0.109811008,1.119008218,2,Garu,,,10.85158963,-0.174884777,Ghana,Africa
2014,1,290.533635,740.7250214,624.0250092,652.6500092,29.01521444,28.82483864,28.53300095,0.330196455,0.395277367,0,41.43825,35.22056,31.86236,24.52,124.424441,38.2306685,25.93402781,88629.08911,57787.8125,42573.02832,34723440,1934670.5,1518998.875,0.38181302,0.079156004,0.018681999,0.924692178,1,Bogand¨¦,,,12.97556783,-0.149033987,Burkina Faso,Africa
2015,1,1139.191354,459.2999954,337.8250046,373.2750092,16.11577511,16.05941319,15.9567771,0.230976143,0.232854043,0.136099231,20.3246,17.67856,20.53624,19.29626,2484.845505,1229.913441,892.1975339,85950.40601,66895.30774,51987.24854,873736640,511029632,512419904,5.133640289,4.747204781,4.262004852,26.04738092,3,Sougueur,,,35.18134196,1.495994439,Algeria,Africa
2016,1,595.3538338,548.1500092,390.8000031,390.9750061,16.40357733,16.36235237,16.26559472,0.339091426,0.255998786,0.093843098,17.78085,15.96552,18.19172,17.39,5423.923796,989.1428275,686.487505,94868.1958,3999.728691,442.6704745,471944256,21709732,21768796,0.924888968,0.716853976,0.468487978,3.33192682,3,Lardjem,,,35.73412223,1.550115384,Algeria,Africa
2017,1,101.8269017,1144.600021,1212.650024,1304.900024,28.17614174,27.89986753,28.01641274,0.453951549,0.407361807,0,39.1214,36.06618,33.7362,31.47904,175.5760698,78.38114642,34.25557677,53079.19189,36478.36902,27706.4679,76952256,44983108,37994036,1.449300051,1.357130051,1.11510098,1.096517935,2,Kete Krachi,,,7.799015524,-0.053520795,Ghana,Africa
2018,1,256.1795623,257.1500092,237.5750008,194.3750038,30.59753656,30.40730381,30.18268394,0.192726877,0.192302382,0.12929259,47.3617,48.52394,41.57924,36.25534,320.4670268,132.1836175,125.9986328,111663.0516,64331.62537,45068.11243,290476448,80557928,70398824,7.997835159,7.975465775,7.546103477,3.040823621,1,Gao,,,16.27197454,-0.04364026,Mali,Africa
2019,1,442.2532604,1038.050034,1043.225037,1123.624985,27.96500731,27.67351103,27.73079872,0.411529682,0.382930891,0.371875503,41.0198,34.84046,32.59628,27.49722,388.7584057,138.6745023,70.01233418,99113.36548,74333.16983,56107.5119,53748768,42336360,39706832,2.371781826,2.110491991,1.690982103,2.902315319,1,Natitingou,,,10.29529532,1.379036728,Benin,Africa
2020,1,356.8340865,1153.850006,1188.875061,1277.450043,26.99933338,26.68539047,26.8168273,0.433393894,0.432304293,0.386715982,39.18925,33.9926,32.22,27.61384,374.3344842,287.1457962,104.7084643,83891.51489,41227.44434,24232.29353,164945456,83980320,87082096,1.689061046,1.631852031,1.386386156,1.856794271,1,Tchamba,,,9.025333623,1.420516153,Togo,Africa
2021,1,280.0291993,516.7999954,447.7750092,481.9500046,29.81804848,29.6412859,29.34592295,0.277953934,0.271765719,0.231486213,36.13885,33.28444,30.44444,23.84112,204.7433434,70.00193202,51.91010779,126529.0293,90352.80908,70663.86108,157378448,62411240,49001936,1.911120892,1.611173153,1.305515885,4.041167259,1,Dori,,,14.03340835,-0.030498537,Burkina Faso,Africa
2022,1,203.5727503,1085.325027,1140.075012,1250.125,28.12456846,27.87156773,27.94751358,0.394219623,0.44831884,0.4273174,39.4507,34.39494,32.81652,29.932,1521.777486,610.115851,239.9004545,213562.3464,120196.1898,80192.17896,396605024,122207112,103219664,2.243176937,2.160698891,1.998417854,3.409432252,2,Yendi,,,9.445290313,-0.007546631,Ghana,Africa
2023,1,77.53096131,1101.525009,1050.250015,1150.075043,27.61790323,27.35327387,27.39983606,0.447712432,0.467630045,0,38.76565,32.23896,27.0161,25.35998,2059.930555,1255.87011,676.1515744,120771.5935,135969.8054,132837.8428,196779600,152309472,128645008,11.76446533,10.17153931,7.641263008,4.323693436,2,Somanya,,,6.128621482,0.00844857,Ghana,Africa
2024,1,268.4865743,907.6250153,852.8000336,955.1250305,28.59660149,28.39837265,28.25554132,0.27575005,0.326178957,0.272563389,43.66075,36.95692,33.41784,29.10738,387.9275219,246.3721662,99.42381518,156131.5457,95355.89227,63644.05438,204496112,90951088,71409888,0.817461014,0.624168038,0.439464986,2.49182111,1,Cinkass¨¦,,,11.10761682,0.012113891,Burkina Faso,Africa
2025,1,71.5929158,407.2750015,306.5500069,309.7250061,18.98486996,18.89521503,18.80346346,0.240342846,0.250167588,0,20.2989,17.77924,19.40734,19.51192,13290.16017,6768.657292,4926.367468,133044.2482,114877.1224,98897.25053,692037888,427303168,428465696,7.492249012,6.868449211,5.094271183,34.06804163,3,Relizane,,,35.7390845,0.550126975,Algeria,Africa
2026,1,171.9940487,1197.500031,1229.875031,1290.300018,27.53591871,27.25282955,27.32866716,0.487179888,0.479479496,0,35.81925,30.38128,27.4176,26.01138,2561.052728,920.5021469,314.3682705,159867.0716,77334.0582,40600.8952,399781152,100859296,85188680,3.662436008,3.362032413,2.345501184,3.549833447,2,Hohoe,,,7.153036402,0.47623454,Ghana,Africa
2027,1,136.4763211,998.5500336,1009.050003,1083.725037,28.7840271,28.55374098,28.56460094,0.312020339,0.307185091,0.285897213,40.8667,33.92094,31.90096,30.3681,389.3893942,309.1855139,116.9122153,139701.6721,107656.1963,71763.96425,19775698,22755548,23596012,0.385499001,0.342054993,0.271795005,1.435544779,1,Sansann¨¦-Mango,,,10.35226396,0.472049521,Togo,Africa
2028,1,905.8883404,178.0249977,132.2500019,204.0999985,19.1469636,19.09630394,18.94873619,0.159540971,0.17257614,0,19.90955,17.19394,20.48794,17.8019,2702.699698,1157.535031,768.1241451,116967.3188,72088.17944,47798.61938,616263040,347301408,348246272,2.357812166,2.041051865,1.616260052,31.87688171,3,El Abiodh Sidi Cheikh,,,32.89819703,0.547942016,Algeria,Africa
2029,1,192.1179139,1133.150024,1184.575027,1258.625,27.64628553,27.33672714,27.46384287,0.43134442,0.469699964,0.369044765,39.866,33.6,32.0192,26.8408,283.6994759,121.1902794,54.5758482,82622.36768,50882.23071,40764.17773,129351288,42795272,36146128,0.114590004,0.111079991,0.104869999,0.8359951,2,Tatale,,,9.357218935,0.523150854,Ghana,Africa
2030,1,1066.572384,459.2999954,337.8250046,373.2750092,16.11577511,16.05941319,15.9567771,0.230852767,0.210596815,0,19.3853,17.35724,19.16118,18.69412,1931.187287,1056.821489,790.9123931,55586.21289,48124.38586,39719.0614,438055488,258592176,259295728,2.800023079,2.657755375,1.750993013,22.54048647,3,Frenda,,,35.06349889,1.053078655,Algeria,Africa
2031,1,378.7543095,1109.925034,1134.800034,1213.25,27.53332901,27.24330568,27.31971502,0.408280127,0.487379752,0.450359597,32.19,29.13598,27.85334,23.24002,232.957105,167.9983688,72.60536882,52102.24707,54889.2998,48504.73535,59171572,97149232,100737392,0.161917001,0.124381997,0.085922003,0.724218711,1,K¨¦tao,,,9.658052278,1.308587313,Togo,Africa
2032,1,302.8142034,559.9500046,404.9750061,400.7750092,18.38651133,18.38952684,18.27118921,0.294718609,0.260130363,0.12444913,22.21275,19.3093,21.92172,21.69626,7607.578487,3905.0046,2915.160288,88711.04535,77096.74619,64459.90405,574512320,410646592,411763808,4.450426102,4.133949757,3.624336243,35.56568445,3,Khemis Miliana,,,36.25773787,2.220221373,Algeria,Africa
2033,1,207.3057244,1046.324997,1078.975021,1191.125,27.78164959,27.46068287,27.55610371,0.517197627,0.450290906,0.247312586,45.75115,37.29748,35.87264,32.80552,569.3129733,192.0577486,107.6347932,57816.45137,40858.34192,36252.01102,30641760,40097408,38992920,3.42792201,2.524297953,1.878909826,0.726806061,1,Savalou,,,7.934492471,1.978039967,Benin,Africa
